hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,pu_x,pu_y,do_x,do_y
HV0003,B03404,B03404,2025-07-08 19:18:19,2025-07-08 19:19:23,2025-07-08 19:19:53,2025-07-08 19:23:06,87,87,0.33,193,13.31,0.0,0.29,1.18,2.75,0.0,0.0,10.61,N,N,N,N,N,1.5,981758.8479231988,196681.7153067263,982283.1160758946,196596.3343369428
HV0003,B03404,B03404,2025-07-08 19:48:20,2025-07-08 19:51:54,2025-07-08 19:51:54,2025-07-08 19:55:42,25,25,0.35,228,8.02,0.0,0.2,0.71,0.0,0.0,5.0,4.04,N,N,N,N,N,0.0,988413.7370739428,189500.92937515865,988079.8549722864,190020.3717960041
HV0005,B03406,,2025-07-08 19:55:32,2025-07-08 19:57:55,2025-07-08 19:58:13,2025-07-08 20:05:34,33,25,0.734,441,8.99,0.0,0.0,0.0,0.0,0.0,0.0,6.4,N,N,N,N,N,0.0,984844.2473222124,192933.3905036488,988532.6504353698,189304.5777069643
HV0003,B03404,B03404,2025-07-08 19:57:57,2025-07-08 19:58:08,2025-07-08 19:59:33,2025-07-08 20:11:03,33,25,1.4,690,55.28,0.0,1.38,4.9,0.0,0.0,0.0,27.88,N,N,N,N,N,0.0,985160.5143039976,193229.1429807353,987747.7626316672,189664.68015516247
HV0003,B03404,B03404,2025-07-08 19:25:22,2025-07-08 19:26:48,2025-07-08 19:26:54,2025-07-08 19:32:22,25,33,0.64,328,7.13,0.0,0.18,0.63,0.0,0.0,0.0,4.21,N,N,N,N,N,0.0,989031.4737927788,187765.62022719125,985018.4932392064,192713.34764585044
HV0005,B03406,,2025-07-08 19:28:49,2025-07-08 19:29:53,2025-07-08 19:30:32,2025-07-08 19:37:13,45,65,2.012,401,14.12,0.0,0.35,1.25,2.75,0.0,0.0,6.91,N,N,N,N,N,1.5,984434.49532372,198976.5215727996,988320.2478139756,192747.40139091408
HV0003,B03404,B03404,2025-07-08 19:28:16,2025-07-08 19:32:08,2025-07-08 19:32:55,2025-07-08 19:38:10,66,65,0.78,315,8.93,0.0,0.22,0.79,0.0,0.0,0.0,4.48,N,N,N,N,N,0.0,988212.6237735068,195598.48905908383,987924.7811115064,192260.69706916268
HV0003,B03404,B03404,2025-07-08 19:36:45,2025-07-08 19:38:47,2025-07-08 19:39:02,2025-07-08 19:50:24,65,33,1.65,682,29.42,0.0,0.73,2.6,0.0,0.0,0.0,16.18,N,N,N,N,N,0.0,988147.909009392,192342.07799841743,986467.3887908588,192157.40569834248
HV0003,B03404,B03404,2025-07-08 19:34:22,2025-07-08 19:36:08,2025-07-08 19:38:08,2025-07-08 19:46:48,33,65,1.06,519,10.49,0.0,0.26,0.93,0.0,0.0,1.0,6.73,N,N,N,N,N,0.0,985056.9737763952,192180.2254134496,988586.9712188322,192482.48315571825
HV0005,B03406,,2025-07-08 19:27:28,2025-07-08 19:30:08,2025-07-08 19:30:17,2025-07-08 19:34:15,33,66,0.759,238,9.56,0.0,0.24,0.85,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,985195.7644999212,192491.94350697187,987754.2663864006,194982.47668985196
HV0005,B03406,,2025-07-08 19:02:54,2025-07-08 19:04:49,2025-07-08 19:05:49,2025-07-08 19:22:38,45,25,2.924,1009,15.03,0.0,0.38,1.33,2.75,0.0,3.15,14.36,N,N,N,N,N,1.5,984954.3455922704,198766.27273788716,987988.7990458608,188502.13308829232
HV0003,B03404,B03404,2025-07-08 19:50:59,2025-07-08 19:55:07,2025-07-08 19:55:46,2025-07-08 19:57:44,25,25,0.27,118,8.52,0.0,0.17,0.61,0.0,0.0,0.0,4.5,N,N,N,N,N,0.0,987775.7742979496,188566.92114856187,988820.0194536787,189218.5663535921
HV0003,B03404,B03404,2025-07-08 19:51:22,2025-07-08 19:55:07,2025-07-08 19:56:18,2025-07-08 20:04:31,65,25,1.31,493,10.28,0.0,0.18,0.65,0.0,0.0,0.0,6.83,N,N,N,N,N,0.0,987757.0626145352,192324.93209307088,987592.9518239016,188698.4017753348
HV0005,B03406,,2025-07-08 19:21:13,2025-07-08 19:22:32,2025-07-08 19:22:39,2025-07-08 19:30:08,45,45,0.606,449,6.8,0.0,0.17,0.6,2.75,0.0,0.0,5.41,N,N,N,N,N,1.5,984388.4065492144,199181.1925918869,983847.8330267958,199000.85189139887
HV0003,B03404,B03404,2025-07-08 19:30:17,2025-07-08 19:35:20,2025-07-08 19:35:21,2025-07-08 19:47:48,87,45,1.35,747,12.97,0.0,0.29,1.15,2.75,0.0,0.0,9.44,N,N,N,N,N,1.5,982855.750091921,196197.90948491072,984574.5125093356,198085.0790151165
HV0003,B03404,B03404,2025-07-08 19:44:47,2025-07-08 19:48:19,2025-07-08 19:48:19,2025-07-08 19:57:57,45,87,1.17,578,8.78,0.0,0.19,0.81,2.75,0.0,5.0,7.48,N,N,N,N,N,1.5,985322.096359381,199191.25456906445,981682.014327807,196468.4627831279
HV0003,B03404,B03404,2025-07-08 19:24:19,2025-07-08 19:30:10,2025-07-08 19:30:30,2025-07-08 19:37:34,65,25,1.16,424,8.92,0.0,0.22,0.78,0.0,0.0,0.0,5.91,N,N,N,N,N,0.0,988198.3111120583,193370.2806220626,987666.6827393592,190344.8986833772
HV0003,B03404,B03404,2025-07-08 19:36:58,2025-07-08 19:38:10,2025-07-08 19:38:31,2025-07-08 19:41:59,25,25,0.31,208,5.02,0.0,0.13,0.45,0.0,0.0,1.0,4.0,N,N,N,N,N,0.0,988016.0871863258,189272.5278370157,988594.6836330512,188429.56759664635
HV0003,B03404,B03404,2025-07-08 19:23:24,2025-07-08 19:25:02,2025-07-08 19:26:09,2025-07-08 19:29:01,33,33,0.35,172,7.56,0.0,0.19,0.67,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,985629.0013059784,192799.1683536136,985872.3218749046,192682.3542585564
HV0003,B03404,B03404,2025-07-08 19:38:43,2025-07-08 19:42:18,2025-07-08 19:42:49,2025-07-08 19:48:52,65,33,0.55,363,8.97,0.0,0.22,0.79,0.0,0.0,0.0,4.51,N,N,N,N,N,0.0,988337.8761238996,192630.1594054304,985657.0337144212,192585.62746360552
HV0003,B03404,B03404,2025-07-08 19:02:21,2025-07-08 19:06:16,2025-07-08 19:06:54,2025-07-08 19:15:03,87,88,0.73,489,18.69,0.0,0.41,1.57,2.75,0.0,0.0,12.11,N,N,N,N,N,1.5,982404.7866675598,196451.0307502869,981378.2407445305,196200.0223273197
HV0003,B03404,B03404,2025-07-08 18:56:46,2025-07-08 18:59:57,2025-07-08 19:01:10,2025-07-08 19:09:33,33,25,1.09,503,14.51,0.0,0.36,1.28,0.0,0.0,0.0,9.07,N,N,N,N,Y,0.0,985247.849474262,192437.31306678365,988167.4194300058,188598.90431391797
HV0003,B03404,B03404,2025-07-08 19:25:08,2025-07-08 19:26:35,2025-07-08 19:27:05,2025-07-08 19:34:02,25,33,0.65,416,6.97,0.0,0.17,0.62,0.0,0.0,0.0,5.12,N,N,N,N,N,0.0,987918.82252442,189578.2215768838,985591.1308347072,193175.51638561627
HV0003,B03404,B03404,2025-07-08 19:41:04,2025-07-08 19:45:50,2025-07-08 19:47:50,2025-07-08 19:55:44,65,33,0.76,474,8.94,0.0,0.22,0.79,0.0,0.0,0.0,5.85,N,N,N,N,N,0.0,987877.274392888,192933.17893527623,986024.8231799965,192636.3995540628
HV0003,B03404,B03404,2025-07-08 19:36:17,2025-07-08 19:39:22,2025-07-08 19:39:50,2025-07-08 19:51:57,65,66,1.07,727,15.97,0.0,0.4,1.42,0.0,0.0,3.0,9.02,N,N,N,N,N,0.0,988241.0999314826,192386.2376833999,987494.0614302706,195701.64529913056
HV0003,B03404,B03404,2025-07-08 19:04:12,2025-07-08 19:04:27,2025-07-08 19:06:28,2025-07-08 19:22:46,66,88,2.64,978,21.06,0.0,0.5,1.91,2.75,0.0,1.0,13.84,N,N,N,N,N,1.5,988869.1371681106,195496.71918924263,980971.2791069028,195731.84694205425
HV0003,B03404,B03404,2025-07-08 19:15:30,2025-07-08 19:16:44,2025-07-08 19:16:51,2025-07-08 19:22:29,66,65,1.05,337,14.34,0.0,0.36,1.26,0.0,0.0,3.0,7.21,N,N,N,N,N,0.0,988215.4369446544,195088.09430532609,989095.7129292584,192896.816649546
HV0003,B03404,B03404,2025-07-08 19:15:24,2025-07-08 19:17:27,2025-07-08 19:18:39,2025-07-08 19:33:18,45,33,2.34,879,13.71,0.0,0.3,1.22,2.75,0.0,3.0,13.13,N,N,N,N,Y,1.5,984809.332680327,198079.8673780061,985907.4921085592,192698.49299580496
HV0005,B03406,,2025-07-08 19:32:34,2025-07-08 19:35:54,2025-07-08 19:36:09,2025-07-08 19:46:08,87,33,2.179,599,14.09,0.0,0.35,1.25,2.75,0.0,0.0,14.56,N,N,N,N,N,1.5,981759.2473098426,197017.1985518444,985926.6002675032,191693.38408140928
HV0005,B03406,,2025-07-08 19:42:11,2025-07-08 19:47:02,2025-07-08 19:48:02,2025-07-08 20:02:57,33,65,1.332,895,9.86,0.0,0.25,0.88,0.0,0.0,2.2,16.35,N,N,N,N,N,0.0,984775.6767465984,192400.6802271937,986979.1016298772,192709.17186323847
HV0003,B03404,B03404,2025-07-08 18:58:39,2025-07-08 19:01:49,2025-07-08 19:03:14,2025-07-08 19:19:36,88,45,1.53,982,23.57,0.0,0.55,2.09,2.75,0.0,4.34,12.32,N,N,N,N,N,1.5,980860.9920459406,196980.75222073024,983985.0975501748,199692.79805199255
HV0005,B03406,,2025-07-08 19:53:28,2025-07-08 19:58:40,2025-07-08 19:59:09,2025-07-08 20:08:04,209,33,2.307,535,15.82,0.0,0.4,1.4,2.75,0.0,0.0,8.69,N,N,N,N,N,1.5,983570.9143246158,198159.4946127912,986089.53757623,193596.70694317383
HV0005,B03406,,2025-07-08 19:08:21,2025-07-08 19:13:19,2025-07-08 19:14:19,2025-07-08 19:39:50,87,66,4.826,1531,42.4,0.0,1.06,3.76,2.75,0.0,7.72,23.14,N,N,N,N,N,1.5,981769.1542895316,196966.96876377048,988030.9317265456,195287.36882982025
HV0003,B03404,B03404,2025-07-08 19:27:36,2025-07-08 19:29:54,2025-07-08 19:30:02,2025-07-08 19:44:03,87,66,2.37,841,17.77,0.0,0.4,1.58,2.75,0.0,0.0,11.82,N,N,N,N,N,1.5,981291.6406457477,196620.63345703445,988175.3195993712,194970.7316094403
HV0003,B03404,B03404,2025-07-08 19:31:18,2025-07-08 19:33:52,2025-07-08 19:34:07,2025-07-08 19:42:18,66,45,1.88,492,11.35,0.0,0.24,0.98,2.75,0.0,0.0,7.6,N,N,N,N,N,1.5,988467.2288639606,194419.8746610364,984258.6696982704,198697.38730813307
HV0003,B03404,B03404,2025-07-08 19:51:46,2025-07-08 19:54:13,2025-07-08 19:54:21,2025-07-08 19:57:40,87,87,0.36,199,13.95,0.0,0.33,1.31,2.75,0.0,0.0,7.98,N,N,N,N,N,1.5,982368.2963699412,197023.97651702788,981775.3514254136,197031.0278764573
HV0003,B03404,B03404,2025-07-08 19:13:04,2025-07-08 19:17:31,2025-07-08 19:17:49,2025-07-08 19:29:31,25,65,1.01,702,13.45,0.0,0.33,1.19,0.0,0.0,0.0,8.5,N,N,N,N,N,0.0,987799.9696830072,188654.1769107461,987824.0908541466,193246.81570426907
HV0005,B03406,,2025-07-08 19:52:36,2025-07-08 19:56:17,2025-07-08 19:56:40,2025-07-08 20:06:40,65,33,1.445,600,14.46,0.0,0.24,0.87,0.0,0.0,0.0,8.13,N,N,N,N,N,0.0,987750.7559059508,192433.4740236548,985152.0860249926,192643.72101374337
HV0003,B03404,B03404,2025-07-08 19:46:51,2025-07-08 19:52:11,2025-07-08 19:52:17,2025-07-08 20:00:13,66,65,0.8,477,8.9,0.0,0.22,0.78,0.0,0.0,3.0,5.93,N,N,N,N,N,0.0,988056.1588904152,195383.4679751309,988294.909629151,192576.0459968251
HV0003,B03404,B03404,2025-07-08 19:23:50,2025-07-08 19:25:51,2025-07-08 19:26:28,2025-07-08 19:41:11,88,25,3.74,883,23.53,0.0,0.56,2.09,2.75,0.0,0.0,15.44,N,N,N,N,N,1.5,980790.062934841,196329.9879722315,987808.2909365848,189461.4385820948
HV0003,B03404,B03404,2025-07-08 19:03:31,2025-07-08 19:05:05,2025-07-08 19:06:35,2025-07-08 19:16:00,25,65,0.78,566,8.44,0.0,0.2,0.71,0.0,0.0,1.0,6.8,N,N,N,N,N,0.0,988898.658437104,189189.67994339205,987941.8201854824,193154.3676792546
HV0003,B03404,B03404,2025-07-08 19:17:04,2025-07-08 19:18:17,2025-07-08 19:18:30,2025-07-08 19:33:51,65,87,2.98,921,24.48,0.0,0.57,2.17,2.75,0.0,0.0,13.5,N,N,N,N,N,1.5,987936.0597474774,192340.3078506761,982127.6013824344,197091.3235073833
HV0003,B03404,B03404,2025-07-08 19:52:28,2025-07-08 19:57:07,2025-07-08 19:57:34,2025-07-08 20:03:57,25,33,0.75,383,7.15,0.0,0.18,0.63,0.0,0.0,0.0,4.91,N,N,N,N,N,0.0,988259.6006069406,189317.4367120845,985785.8324243056,191944.5801374169
HV0005,B03406,,2025-07-08 19:37:04,2025-07-08 19:46:48,2025-07-08 19:46:51,2025-07-08 19:57:45,88,33,3.011,654,18.99,0.0,0.48,1.69,2.75,0.0,5.36,10.89,N,N,N,N,N,0.0,980956.7620163042,195332.36014465164,986492.342785405,191999.5997850007
HV0005,B03406,,2025-07-08 19:54:11,2025-07-08 19:57:15,2025-07-08 19:58:01,2025-07-08 20:00:46,25,25,0.473,165,6.7,0.0,0.17,0.59,0.0,0.0,3.0,4.0,N,N,N,N,N,0.0,988277.59295055,189106.1000481497,988629.5986993072,188871.4716045232
HV0003,B03404,B03404,2025-07-08 19:38:18,2025-07-08 19:41:31,2025-07-08 19:42:45,2025-07-08 19:51:16,66,25,1.31,512,12.53,0.0,0.31,1.11,0.0,0.0,1.0,7.0,N,N,N,N,N,0.0,987928.4846597358,195185.18336131383,988085.1230864668,188757.77086605705
HV0003,B03404,B03404,2025-07-08 19:58:00,2025-07-08 19:59:47,2025-07-08 19:59:47,2025-07-08 20:15:02,33,65,1.6,915,37.45,0.0,0.99,3.53,0.0,0.0,4.43,20.07,N,N,N,N,N,0.0,985264.5047741838,192398.6631703637,988594.4449141962,192230.19354182543
HV0005,B03406,,2025-07-08 19:40:56,2025-07-08 19:43:44,2025-07-08 19:44:06,2025-07-08 19:56:12,65,25,1.533,726,11.44,0.0,0.29,1.02,0.0,0.0,1.91,9.52,N,N,N,N,N,0.0,988105.8881941136,192319.61382274723,987540.3774733912,189746.9067440491
HV0003,B03404,B03404,2025-07-08 19:52:17,2025-07-08 19:57:39,2025-07-08 19:58:46,2025-07-08 20:02:37,33,33,0.56,231,8.97,0.0,0.22,0.79,0.0,0.0,0.0,4.51,N,N,N,N,N,0.0,985200.6400886416,193297.3495108012,986256.327876956,192722.48071329924
HV0003,B03404,B03404,2025-07-08 19:49:56,2025-07-08 19:56:34,2025-07-08 19:57:44,2025-07-08 20:13:02,87,87,1.49,918,19.19,0.0,0.47,1.8,2.75,0.0,0.0,11.36,N,N,N,N,N,1.5,981975.6252645196,197707.6216326708,981576.9463876938,196555.36732701948
HV0003,B03404,B03404,2025-07-08 19:34:19,2025-07-08 19:37:01,2025-07-08 19:37:28,2025-07-08 19:46:45,66,65,0.91,557,9.83,0.0,0.24,0.87,0.0,0.0,0.0,7.03,N,N,N,N,N,0.0,988527.865381098,194718.3119050796,987898.3356830708,193097.89392324453
HV0003,B03404,B03404,2025-07-08 19:32:17,2025-07-08 19:40:59,2025-07-08 19:41:27,2025-07-08 19:54:42,65,33,1.24,795,14.43,0.0,0.38,1.36,0.0,0.0,0.0,9.97,N,N,N,N,N,0.0,988688.256605248,192248.63875001497,986370.874698924,193061.71603982223
HV0003,B03404,B03404,2025-07-08 18:58:11,2025-07-08 19:01:53,2025-07-08 19:02:16,2025-07-08 19:07:31,25,33,0.63,314,8.48,0.0,0.18,0.63,0.0,0.0,0.0,4.06,N,N,N,N,N,0.0,989087.895054627,189184.6758347567,985477.5386191894,192223.1805650767
HV0003,B03404,B03404,2025-07-08 19:43:28,2025-07-08 19:48:27,2025-07-08 19:48:29,2025-07-08 19:56:40,65,25,1.25,492,11.68,0.0,0.29,1.02,0.0,0.0,5.0,6.72,N,N,N,N,N,0.0,988379.6605016518,192622.4249033906,988377.9735488932,189427.43221936247
HV0005,B03406,,2025-07-08 19:25:09,2025-07-08 19:28:45,2025-07-08 19:28:49,2025-07-08 19:41:58,25,66,2.17,789,19.57,0.0,0.24,0.85,0.0,0.0,0.0,11.07,N,N,N,N,N,0.0,988234.1625922994,188957.0244617522,987528.9839515892,195045.2339755254
HV0005,B03406,,2025-07-08 19:44:01,2025-07-08 19:47:43,2025-07-08 19:48:43,2025-07-08 20:01:24,66,87,2.022,761,12.17,0.0,0.0,0.0,0.0,0.0,0.0,10.57,N,N,N,N,N,0.0,987751.6417201542,195298.50114186035,982534.6859343464,196610.85089175004
HV0005,B03406,,2025-07-08 19:51:02,2025-07-08 19:53:54,2025-07-08 19:54:01,2025-07-08 20:03:22,33,65,0.705,561,10.42,0.0,0.0,0.0,0.0,0.0,0.0,6.68,N,N,N,N,N,0.0,986079.5390829262,192179.17132968848,988131.0643536244,193070.0757264616
HV0003,B03404,B03404,2025-07-08 19:23:17,2025-07-08 19:25:25,2025-07-08 19:26:21,2025-07-08 19:34:31,88,209,0.66,490,15.98,0.0,0.36,1.42,2.75,0.0,0.0,8.05,N,N,N,N,N,1.5,981827.501111838,195829.4934955933,983260.013904225,196469.85661247847
HV0003,B03404,B03404,2025-07-08 18:57:51,2025-07-08 18:59:45,2025-07-08 19:00:13,2025-07-08 19:05:12,33,25,0.63,299,5.35,0.0,0.13,0.47,0.0,0.0,0.0,5.55,N,N,N,N,Y,0.0,985348.685310082,192547.10368194064,988680.041788441,189299.63953113623
HV0003,B03404,B03404,2025-07-08 19:05:05,2025-07-08 19:07:25,2025-07-08 19:09:05,2025-07-08 19:16:57,33,25,0.93,471,8.93,0.0,0.22,0.78,0.0,0.0,0.0,6.06,N,N,N,N,N,0.0,986499.220618824,193243.85485084183,987317.436645088,189530.9578669429
HV0003,B03404,B03404,2025-07-08 19:20:03,2025-07-08 19:20:17,2025-07-08 19:21:33,2025-07-08 19:25:08,25,25,0.62,215,6.83,0.0,0.17,0.61,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,988671.2468929607,188946.04843981305,987670.5935304036,189514.46805571637
HV0003,B03404,B03404,2025-07-08 19:20:49,2025-07-08 19:23:49,2025-07-08 19:23:49,2025-07-08 19:31:58,25,66,1.14,489,10.69,0.0,0.27,0.94,0.0,0.0,0.0,7.23,N,N,N,N,Y,0.0,988378.9792408074,189246.26860629537,987538.1276593308,195423.2845662801
HV0003,B03404,B03404,2025-07-08 19:31:51,2025-07-08 19:38:05,2025-07-08 19:38:13,2025-07-08 19:47:53,66,65,1.01,580,12.47,0.0,0.31,1.11,0.0,0.0,0.0,7.91,N,N,N,N,Y,0.0,988127.2207769004,195183.2921558855,988231.6921523504,192106.8113182971
HV0003,B03404,B03404,2025-07-08 19:27:34,2025-07-08 19:29:49,2025-07-08 19:31:07,2025-07-08 19:44:10,87,66,3.08,783,16.3,0.0,0.41,1.46,2.75,0.0,0.0,16.62,N,N,N,N,Y,0.0,982726.7534874108,197585.73657165773,988242.1589316996,195905.1583873215
HV0005,B03406,,2025-07-08 19:21:02,2025-07-08 19:23:15,2025-07-08 19:23:46,2025-07-08 19:28:20,66,65,0.754,274,8.56,0.0,0.21,0.76,0.0,0.0,1.91,6.4,N,N,N,N,N,0.0,988088.7975425926,194472.1354727909,989079.106798114,192460.2936399245
HV0003,B03404,B03404,2025-07-08 19:42:46,2025-07-08 19:43:51,2025-07-08 19:44:22,2025-07-08 19:49:03,87,87,0.01,281,8.69,0.0,0.18,0.77,2.75,0.0,0.0,4.0,N,N,N,N,N,1.5,982993.5243657008,197614.01976145653,982686.6673813566,196004.97267083288
HV0005,B03406,,2025-07-08 19:23:49,2025-07-08 19:26:47,2025-07-08 19:27:47,2025-07-08 19:38:30,65,66,1.36,643,10.77,0.0,0.27,0.95,0.0,0.0,0.0,8.44,N,N,N,N,N,0.0,988308.5705407744,193503.26398123743,988884.9015648926,195641.74464617053
HV0005,B03406,,2025-07-08 19:53:26,2025-07-08 19:54:39,2025-07-08 19:55:27,2025-07-08 20:08:50,33,88,2.762,803,17.02,0.0,0.0,0.0,0.0,0.0,0.0,12.05,N,N,N,N,N,0.0,985730.9470625784,192319.96305114485,981898.03795077,195273.03119438645
HV0005,B03406,,2025-07-08 19:41:39,2025-07-08 19:44:18,2025-07-08 19:45:18,2025-07-08 19:50:59,87,87,0.481,341,9.4,0.0,0.24,0.84,2.75,0.0,3.0,4.14,N,N,N,N,N,1.5,981515.662930958,196125.09667332275,981912.665307395,197374.88554922148
HV0003,B03404,B03404,2025-07-08 19:49:50,2025-07-08 19:57:35,2025-07-08 19:59:03,2025-07-08 20:03:32,25,33,0.67,269,9.81,0.0,0.24,0.87,0.0,0.0,10.0,4.93,N,N,N,N,N,0.0,988103.4997124728,188838.45647432783,985740.789385364,192786.53536093063
HV0003,B03404,B03404,2025-07-08 19:50:24,2025-07-08 19:50:42,2025-07-08 19:52:43,2025-07-08 19:57:47,87,209,0.43,304,10.21,0.0,0.22,0.91,2.75,0.0,0.0,4.4,N,N,N,N,N,1.5,981882.300090106,196732.48748729465,983647.4318247156,197957.68805227443
HV0003,B03404,B03404,2025-07-08 19:21:43,2025-07-08 19:26:20,2025-07-08 19:27:00,2025-07-08 19:35:40,66,88,2.56,521,12.59,0.0,0.27,1.13,2.75,0.0,0.0,9.0,N,N,N,N,N,1.5,988643.5315732646,194855.1594616962,981085.2128780223,196016.8851100343
HV0003,B03404,B03404,2025-07-08 19:27:04,2025-07-08 19:28:24,2025-07-08 19:28:55,2025-07-08 19:35:35,33,33,1.11,400,8.98,0.0,0.22,0.79,0.0,0.0,0.0,5.59,N,N,N,N,N,0.0,985209.442672138,192533.98717079865,985810.6806917728,192776.25335593085
HV0005,B03406,,2025-07-08 19:54:09,2025-07-08 19:56:09,2025-07-08 19:56:59,2025-07-08 20:02:08,88,88,0.787,309,8.49,0.0,0.21,0.75,2.75,0.0,0.0,6.4,N,N,N,N,N,1.5,981517.726939724,195493.91595593296,980344.3631682058,195325.4481882277
HV0005,B03406,,2025-07-08 19:47:42,2025-07-08 19:48:38,2025-07-08 19:49:38,2025-07-08 19:59:49,25,45,2.064,611,11.31,0.0,0.28,1.0,2.75,0.0,0.0,9.94,N,N,N,N,Y,1.5,988241.1751621746,189848.09107091557,984909.0280895733,198117.08817771575
HV0005,B03406,,2025-07-08 19:12:04,2025-07-08 19:15:16,2025-07-08 19:15:51,2025-07-08 19:32:04,25,66,2.145,973,14.26,0.0,0.36,1.27,0.0,0.0,0.0,12.89,N,N,N,N,N,0.0,989522.857922724,189391.77300781125,987560.2710991342,194417.46345263728
HV0003,B03404,B03404,2025-07-08 18:59:02,2025-07-08 19:02:09,2025-07-08 19:02:16,2025-07-08 19:12:45,33,25,0.93,629,8.94,0.0,0.22,0.79,0.0,0.0,0.0,13.19,N,N,N,N,Y,0.0,985837.8177303268,192182.22897869084,988068.6921943378,189031.9033041357
HV0003,B03404,B03404,2025-07-08 19:51:48,2025-07-08 19:55:35,2025-07-08 19:56:18,2025-07-08 20:06:59,66,65,1.1,641,10.71,0.0,0.27,0.95,0.0,0.0,0.0,9.23,N,N,N,N,Y,0.0,988398.803672283,195159.66124593065,987446.8006779422,192111.05718709968
HV0005,B03406,,2025-07-08 19:06:18,2025-07-08 19:10:04,2025-07-08 19:10:07,2025-07-08 19:20:57,33,66,1.25,650,11.65,0.0,0.29,1.03,0.0,0.0,0.0,8.35,N,N,N,N,N,0.0,986013.2635267226,192578.56906949848,988805.106096852,195417.25367788767
HV0005,B03406,,2025-07-08 19:39:50,2025-07-08 19:43:03,2025-07-08 19:44:03,2025-07-08 19:56:20,66,88,2.881,737,18.57,0.0,0.39,1.4,2.75,0.0,0.0,11.55,N,N,N,N,N,1.5,988314.904431924,195431.27976321577,981330.7856729078,194868.97261429863
HV0003,B03404,B03404,2025-07-08 19:26:59,2025-07-08 19:30:01,2025-07-08 19:30:12,2025-07-08 19:41:23,65,25,1.3,670,13.73,0.0,0.33,1.16,0.0,0.0,1.0,8.59,N,N,N,N,N,0.0,989057.6480874117,193388.83439630584,988337.1512471876,188851.04829300687
HV0003,B03404,B03404,2025-07-08 19:51:06,2025-07-08 19:54:05,2025-07-08 19:55:08,2025-07-08 20:04:04,33,33,0.74,536,5.37,0.0,0.13,0.47,0.0,0.0,10.0,6.46,N,N,N,N,N,0.0,986200.1755783232,193138.0521351692,984826.4102101414,192139.39186494096
HV0003,B03404,B03404,2025-07-08 19:18:46,2025-07-08 19:24:07,2025-07-08 19:24:19,2025-07-08 19:35:43,33,65,1.16,684,12.49,0.0,0.31,1.11,0.0,0.0,0.0,8.54,N,N,N,N,N,0.0,985351.4761333016,193137.76185105805,988619.3629682836,191741.8688581183
HV0003,B03404,B03404,2025-07-08 19:08:41,2025-07-08 19:10:34,2025-07-08 19:10:57,2025-07-08 19:20:27,45,209,1.52,570,25.72,0.0,0.6,2.28,2.75,0.0,0.0,14.67,N,N,N,N,N,1.5,984376.3354356476,198741.52676580416,984525.224521392,196651.30672730893
HV0005,B03406,,2025-07-08 19:28:18,2025-07-08 19:29:39,2025-07-08 19:30:39,2025-07-08 19:38:57,65,66,0.672,498,9.43,0.0,0.14,0.51,0.0,0.0,0.0,6.0,N,N,N,N,N,0.0,988997.5612150516,192875.93936225385,988741.3759121114,195268.3464620053
HV0005,B03406,,2025-07-08 19:32:20,2025-07-08 19:37:59,2025-07-08 19:38:36,2025-07-08 20:14:45,87,87,2.601,2169,33.41,0.0,0.84,2.97,2.75,0.0,0.0,31.14,N,N,N,N,N,1.5,982285.2344357426,196963.79623125208,982548.8550464008,197110.88393499827
HV0003,B03404,B03404,2025-07-08 18:58:38,2025-07-08 19:01:05,2025-07-08 19:01:40,2025-07-08 19:15:15,66,25,1.66,816,20.0,0.0,0.5,1.77,0.0,0.0,0.0,12.26,N,N,N,N,Y,0.0,988167.6319647984,194050.75440013388,988617.1485250492,189033.1338187062
HV0003,B03404,B03404,2025-07-08 19:26:38,2025-07-08 19:27:04,2025-07-08 19:29:05,2025-07-08 19:39:44,25,33,1.04,639,10.17,0.0,0.25,0.89,0.0,0.0,0.0,7.91,N,N,N,N,N,0.0,987469.0277257016,189380.1984748319,985741.6022776684,192938.436662105
HV0003,B03404,B03404,2025-07-08 19:41:57,2025-07-08 19:46:57,2025-07-08 19:47:33,2025-07-08 19:52:51,33,33,0.78,318,6.67,0.0,0.18,0.63,0.0,0.0,0.0,4.31,N,N,N,N,N,0.0,985106.8668247542,192720.69962969032,985844.9213367346,192855.66238563028
HV0003,B03404,B03404,2025-07-08 19:50:58,2025-07-08 19:54:17,2025-07-08 19:54:43,2025-07-08 20:04:28,33,66,1.23,586,11.65,0.0,0.29,1.02,0.0,0.0,3.0,7.64,N,N,N,N,N,0.0,984953.417839023,192415.16869597544,988757.8873045776,194508.0906348088
